discount_id,name,is_seasonal,percent_off,previous_percent_off
1002368,Member Appreciation,True,69,
1002369,Summer Sale,True,55,
1002370,VIP Discount,True,35,
1002371,Limited Time Offer,False,43,
1002372,Quantity Discount,True,14,
1002373,New Customer Bonus,True,41,
1002374,Online Exclusive,True,22,51.0
1002375,Anniversary Discount,False,68,
1002376,Birthday Discount,True,5,
1002377,Member Appreciation,True,34,14.0
1002378,Senior Discount,True,52,56.0
1002379,Loyalty Reward,True,25,
1002380,Holiday Special,True,66,
1002381,New Customer Bonus,True,65,
1002382,Employee Discount,False,68,
1002383,Limited Time Offer,False,8,
1002384,Weekend Offer,False,11,
1002385,Online Exclusive,True,23,
1002386,Tiered Discount (Gold),False,56,
1002387,Anniversary Discount,False,51,
1002388,Seasonal Clearance,False,64,
1002389,In-Store Only,False,18,68.0
1002390,Employee Discount,False,7,
1002391,Referral Bonus,True,29,
1002392,Newsletter Subscriber Deal,True,34,
1002393,Student Discount,True,16,8.0
1002394,Newsletter Subscriber Deal,True,13,
1002395,Early Bird Savings,False,54,
1002396,Flash Sale,True,65,16.0
1002397,Senior Discount,False,22,
1002398,VIP Discount,True,18,
1002399,Senior Discount,False,57,
1002400,Price Drop,False,45,
1002401,Tiered Discount (Silver),False,14,24.0
1002402,Quantity Discount,False,36,
1002403,Flash Sale,False,14,
1002404,Seasonal Clearance,False,17,
1002405,Back to School Discount,True,47,
1002406,Loyalty Reward,False,7,
1002407,Employee Discount,False,60,
1002408,In-Store Only,True,67,
1002409,Newsletter Subscriber Deal,False,21,
1002410,First Purchase Discount,True,33,
1002411,Seasonal Clearance,True,45,
1002412,Student Discount,True,38,
1002413,End of Month Deal,True,29,
1002414,Holiday Special,False,26,
1002415,Tiered Discount (Silver),True,45,
1002416,Back to School Discount,False,31,
1002417,Seasonal Clearance,True,25,
1002418,Tiered Discount (Silver),True,54,
1002419,Flash Sale,False,54,
1002420,Employee Discount,True,52,
1002421,Referral Bonus,True,7,
1002422,Seasonal Clearance,True,66,
1002423,Flash Sale,False,42,
1002424,Member Appreciation,True,40,
1002425,First Purchase Discount,True,12,
1002426,Newsletter Subscriber Deal,True,8,
1002427,Flash Sale,False,41,
1002428,Referral Bonus,True,25,
1002429,Tiered Discount (Silver),True,54,
1002430,Online Exclusive,True,69,
1002431,Senior Discount,True,53,57.0
1002432,Military Discount,False,9,14.0
1002433,Student Discount,False,61,
1002434,Seasonal Clearance,False,6,
1002435,Loyalty Reward,False,14,66.0
1002436,Special Promotion,True,39,
1002437,Student Discount,True,55,
1002438,Back to School Discount,True,40,
1002439,End of Month Deal,False,53,
1002440,Student Discount,False,56,
1002441,First Purchase Discount,False,57,
1002442,Newsletter Subscriber Deal,True,30,
1002443,Birthday Discount,True,56,
1002444,Limited Time Offer,False,34,
1002445,Bundle Discount,True,58,
1002446,Loyalty Reward,False,52,
1002447,Holiday Special,False,10,
1002448,Quantity Discount,True,33,
1002449,Summer Sale,True,15,
1002450,Military Discount,False,48,
1002451,Tiered Discount (Silver),False,20,36.0
1002452,End of Month Deal,False,55,
1002453,Flash Sale,True,6,
1002454,VIP Discount,False,49,
1002455,Online Exclusive,False,16,19.0
1002456,End of Month Deal,True,64,
1002457,Limited Time Offer,True,63,
1002458,VIP Discount,False,61,
1002459,Bundle Discount,False,34,23.0
1002460,Holiday Special,False,15,
1002461,In-Store Only,False,26,67.0
1002462,Birthday Discount,False,9,
1002463,Quantity Discount,False,25,
1002464,Back to School Discount,True,52,
1002465,Referral Bonus,False,17,
1002466,Limited Time Offer,True,19,
1002467,Student Discount,False,17,59.0
1002468,Bundle Discount,False,60,
1002469,Flash Sale,False,43,
1002470,Back to School Discount,False,38,
1002471,Seasonal Clearance,True,29,
1002472,First Purchase Discount,False,33,
1002473,Summer Sale,False,54,
1002474,Holiday Special,False,26,
1002475,Quantity Discount,True,63,
1002476,Online Exclusive,True,11,
1002477,Seasonal Clearance,True,53,
1002478,Referral Bonus,True,52,
1002479,Student Discount,True,8,
1002480,Flash Sale,False,38,
1002481,In-Store Only,True,56,
1002482,Referral Bonus,True,16,
1002483,Student Discount,False,25,
1002484,Weekend Offer,False,9,
1002485,Tiered Discount (Silver),True,28,
1002486,Online Exclusive,False,63,31.0
1002487,Online Exclusive,False,28,
1002488,VIP Discount,False,8,
1002489,Birthday Discount,True,23,
1002490,Seasonal Clearance,False,46,
1002491,Summer Sale,True,37,
1002492,Limited Time Offer,True,65,
1002493,Newsletter Subscriber Deal,True,23,
1002494,New Customer Bonus,True,43,
1002495,Referral Bonus,True,30,
1002496,Referral Bonus,True,67,
1002497,Bundle Discount,True,34,63.0
1002498,Tiered Discount (Gold),True,31,51.0
1002499,VIP Discount,False,36,
1002500,Tiered Discount (Gold),False,35,
1002501,Student Discount,True,24,
1002502,Bundle Discount,True,24,
1002503,Summer Sale,True,40,
1002504,New Customer Bonus,False,38,32.0
1002505,Weekend Offer,True,66,68.0
1002506,Seasonal Clearance,True,30,
1002507,Quantity Discount,False,28,
1002508,Early Bird Savings,True,13,27.0
1002509,Limited Time Offer,False,40,
1002510,Online Exclusive,False,5,
1002511,Online Exclusive,True,33,
1002512,Flash Sale,True,62,
1002513,Newsletter Subscriber Deal,True,19,6.0
1002514,End of Month Deal,True,9,
1002515,VIP Discount,False,31,
1002516,End of Month Deal,True,30,21.0
1002517,Tiered Discount (Gold),True,31,
1002518,Newsletter Subscriber Deal,False,63,51.0
1002519,Student Discount,True,43,
1002520,Member Appreciation,True,35,
1002521,Seasonal Clearance,True,38,48.0
1002522,Military Discount,False,62,
1002523,Birthday Discount,False,6,
1002524,Weekend Offer,False,21,60.0
1002525,Loyalty Reward,True,66,58.0
1002526,Back to School Discount,False,67,
1002527,Newsletter Subscriber Deal,True,56,
1002528,Holiday Special,False,52,
1002529,Referral Bonus,True,31,
1002530,Special Promotion,False,55,
1002531,End of Month Deal,False,44,
1002532,Price Drop,True,61,34.0
1002533,Summer Sale,False,70,
1002534,VIP Discount,False,9,
1002535,Referral Bonus,True,19,
1002536,Senior Discount,False,57,
1002537,Summer Sale,True,28,
1002538,Back to School Discount,True,21,
1002539,Limited Time Offer,False,62,
1002540,New Customer Bonus,False,69,
1002541,First Purchase Discount,False,38,
1002542,Limited Time Offer,False,37,48.0
1002543,Member Appreciation,True,50,47.0
1002544,Tiered Discount (Silver),False,52,
1002545,End of Month Deal,True,41,
1002546,Quantity Discount,True,19,
1002547,Special Promotion,False,41,
1002548,New Customer Bonus,True,50,
1002549,Loyalty Reward,True,66,
1002550,In-Store Only,True,40,
1002551,Seasonal Clearance,True,69,
1002552,Newsletter Subscriber Deal,False,54,
1002553,Newsletter Subscriber Deal,False,43,
1002554,Early Bird Savings,True,63,
1002555,Tiered Discount (Gold),False,27,7.0
1002556,VIP Discount,False,33,
1002557,New Customer Bonus,True,50,44.0
1002558,Holiday Special,False,44,62.0
1002559,Referral Bonus,False,35,
1002560,Newsletter Subscriber Deal,True,51,
1002561,Tiered Discount (Silver),True,9,
1002562,Holiday Special,False,63,
1002563,VIP Discount,False,6,
1002564,Loyalty Reward,False,56,
1002565,Student Discount,True,15,31.0
1002566,Military Discount,True,52,
1002567,Back to School Discount,True,11,
1002568,Senior Discount,False,44,
1002569,Newsletter Subscriber Deal,False,58,
1002570,First Purchase Discount,False,29,
1002571,Online Exclusive,False,9,
1002572,Holiday Special,True,22,
1002573,Military Discount,True,32,
1002574,Senior Discount,False,16,
1002575,End of Month Deal,True,30,
1002576,End of Month Deal,False,22,
1002577,Limited Time Offer,True,25,
1002578,Anniversary Discount,True,20,
1002579,Flash Sale,False,41,17.0
1002580,Price Drop,True,28,
1002581,Student Discount,False,33,
1002582,Seasonal Clearance,False,69,
1002583,Birthday Discount,True,9,
1002584,Special Promotion,False,18,
1002585,VIP Discount,False,56,
1002586,Military Discount,False,58,59.0
1002587,Tiered Discount (Silver),True,39,
1002588,New Customer Bonus,False,21,13.0
1002589,Referral Bonus,True,20,
1002590,Anniversary Discount,True,33,30.0
1002591,Special Promotion,False,29,
1002592,Early Bird Savings,False,40,
1002593,In-Store Only,True,55,
1002594,Tiered Discount (Silver),True,42,
1002595,Price Drop,True,33,
1002596,Quantity Discount,True,23,
1002597,Summer Sale,False,25,
1002598,Summer Sale,False,35,
1002599,Military Discount,True,55,
1002600,Loyalty Reward,False,49,
1002601,Newsletter Subscriber Deal,False,60,
1002602,Employee Discount,True,25,47.0
1002603,In-Store Only,False,70,62.0
1002604,Newsletter Subscriber Deal,False,59,
1002605,Limited Time Offer,True,51,
1002606,Weekend Offer,False,36,29.0
1002607,Seasonal Clearance,True,36,
1002608,Weekend Offer,True,6,
1002609,Holiday Special,True,34,
1002610,Weekend Offer,False,55,
1002611,Military Discount,True,8,
1002612,Military Discount,True,50,
1002613,Holiday Special,False,34,
1002614,Summer Sale,True,69,
1002615,Quantity Discount,True,23,
1002616,Early Bird Savings,False,13,
1002617,Summer Sale,True,61,
1002618,Referral Bonus,False,58,
1002619,First Purchase Discount,False,43,
1002620,Limited Time Offer,False,27,
1002621,Early Bird Savings,False,51,
1002622,First Purchase Discount,False,54,
1002623,New Customer Bonus,False,54,
1002624,Military Discount,False,62,
1002625,Referral Bonus,False,25,
1002626,Employee Discount,False,10,
1002627,Seasonal Clearance,True,6,
1002628,Tiered Discount (Silver),True,29,
1002629,Weekend Offer,True,27,
1002630,Birthday Discount,False,56,
1002631,Online Exclusive,True,55,
1002632,Senior Discount,True,65,
1002633,End of Month Deal,True,28,
1002634,Limited Time Offer,False,37,
1002635,Military Discount,True,36,7.0
1002636,Price Drop,True,17,
1002637,Holiday Special,True,53,50.0
1002638,Price Drop,True,10,36.0
1002639,Special Promotion,False,10,
1002640,Quantity Discount,True,41,
1002641,Referral Bonus,False,47,
1002642,Member Appreciation,True,42,
1002643,Birthday Discount,True,39,
1002644,Tiered Discount (Silver),False,32,
1002645,In-Store Only,True,49,
1002646,Summer Sale,True,64,
1002647,Back to School Discount,False,52,23.0
1002648,Flash Sale,True,25,
1002649,Student Discount,False,64,
1002650,Student Discount,False,8,
1002651,New Customer Bonus,False,64,
1002652,Summer Sale,True,70,
1002653,End of Month Deal,False,34,
1002654,Bundle Discount,False,46,
1002655,End of Month Deal,True,54,
1002656,VIP Discount,False,34,67.0
1002657,Back to School Discount,False,52,
1002658,In-Store Only,False,51,
1002659,Tiered Discount (Gold),False,57,
1002660,New Customer Bonus,False,9,
1002661,Online Exclusive,False,63,
1002662,Tiered Discount (Gold),True,40,
1002663,Military Discount,True,15,
1002664,Seasonal Clearance,True,30,
1002665,Summer Sale,True,54,
1002666,Quantity Discount,False,16,
1002667,Tiered Discount (Gold),False,51,
1002668,Summer Sale,True,66,
1002669,Newsletter Subscriber Deal,False,33,
1002670,Tiered Discount (Gold),False,28,
1002671,First Purchase Discount,True,6,9.0
1002672,Anniversary Discount,True,17,
1002673,Anniversary Discount,False,48,
1002674,First Purchase Discount,True,44,
1002675,Back to School Discount,False,5,46.0
1002676,Online Exclusive,False,49,
1002677,Senior Discount,False,17,14.0
1002678,Limited Time Offer,True,35,
1002679,Holiday Special,False,15,
1002680,Limited Time Offer,True,46,
1002681,Back to School Discount,True,18,
1002682,Anniversary Discount,False,60,7.0
1002683,Tiered Discount (Silver),False,61,
1002684,Birthday Discount,False,23,
1002685,Student Discount,True,10,
1002686,Military Discount,True,18,
1002687,Newsletter Subscriber Deal,False,62,
1002688,Flash Sale,True,41,
1002689,Military Discount,True,48,
1002690,In-Store Only,False,50,
1002691,Military Discount,False,17,51.0
1002692,Tiered Discount (Silver),True,50,
1002693,Summer Sale,False,66,
1002694,Newsletter Subscriber Deal,True,43,17.0
1002695,Holiday Special,True,55,
1002696,Bundle Discount,False,49,
1002697,Student Discount,False,58,
1002698,Referral Bonus,False,49,
1002699,Anniversary Discount,True,42,
1002700,Limited Time Offer,False,25,
1002701,Holiday Special,False,45,14.0
1002702,New Customer Bonus,True,63,
1002703,Anniversary Discount,False,36,
1002704,Weekend Offer,True,21,13.0
1002705,Referral Bonus,False,6,
1002706,Flash Sale,True,46,
1002707,Employee Discount,True,6,
1002708,Military Discount,True,12,
1002709,Anniversary Discount,False,32,
1002710,Newsletter Subscriber Deal,True,67,
1002711,Student Discount,False,62,
1002712,Limited Time Offer,True,42,
1002713,Loyalty Reward,True,33,
1002714,Early Bird Savings,True,70,
1002715,In-Store Only,True,22,36.0
1002716,Flash Sale,True,29,24.0
1002717,Birthday Discount,True,19,
1002718,Holiday Special,True,8,
1002719,Employee Discount,False,31,
1002720,Summer Sale,False,68,40.0
1002721,Referral Bonus,False,18,
1002722,Member Appreciation,False,32,
1002723,Holiday Special,True,45,
1002724,Price Drop,True,40,
1002725,Flash Sale,False,39,
1002726,VIP Discount,False,12,
1002727,New Customer Bonus,False,55,51.0
1002728,Back to School Discount,False,44,45.0
1002729,Student Discount,True,17,
1002730,In-Store Only,False,26,
1002731,Tiered Discount (Gold),True,20,
1002732,Tiered Discount (Gold),False,41,
1002733,Tiered Discount (Gold),True,49,
1002734,Student Discount,True,22,
1002735,Quantity Discount,False,56,
1002736,Weekend Offer,True,13,
1002737,Back to School Discount,False,18,
1002738,Summer Sale,False,55,
1002739,Flash Sale,False,67,
1002740,Seasonal Clearance,True,19,
1002741,First Purchase Discount,True,54,
1002742,Online Exclusive,True,45,
1002743,Holiday Special,True,29,
1002744,End of Month Deal,False,47,55.0
1002745,Employee Discount,False,42,
1002746,Limited Time Offer,False,26,51.0
1002747,Seasonal Clearance,False,23,
1002748,Price Drop,True,43,
1002749,Tiered Discount (Gold),True,33,
1002750,Senior Discount,False,5,
1002751,Holiday Special,False,65,11.0
1002752,First Purchase Discount,True,59,
1002753,In-Store Only,False,30,
1002754,Weekend Offer,True,24,
1002755,Holiday Special,True,29,
1002756,New Customer Bonus,True,34,34.0
1002757,First Purchase Discount,True,14,
1002758,Flash Sale,False,6,
1002759,First Purchase Discount,False,12,
1002760,Member Appreciation,False,20,
1002761,Student Discount,True,61,26.0
1002762,VIP Discount,True,68,
1002763,Birthday Discount,True,69,
1002764,Quantity Discount,True,52,
1002765,End of Month Deal,True,69,
1002766,Tiered Discount (Silver),False,19,
1002767,Newsletter Subscriber Deal,False,16,
1002768,VIP Discount,True,50,
1002769,Limited Time Offer,True,54,
1002770,Student Discount,True,44,
1002771,VIP Discount,True,29,
1002772,Senior Discount,True,43,
1002773,First Purchase Discount,False,42,
1002774,Bundle Discount,True,55,
1002775,Tiered Discount (Gold),True,38,
1002776,End of Month Deal,False,60,
1002777,Referral Bonus,False,45,
1002778,Student Discount,False,25,
1002779,Price Drop,True,9,53.0
1002780,Limited Time Offer,True,60,
1002781,Military Discount,False,50,58.0
1002782,Anniversary Discount,False,41,38.0
1002783,Tiered Discount (Gold),True,30,
1002784,Summer Sale,True,70,58.0
1002785,Tiered Discount (Gold),True,29,
1002786,Weekend Offer,True,51,
1002787,Limited Time Offer,True,66,
1002788,Price Drop,False,21,
1002789,Limited Time Offer,False,25,9.0
1002790,Price Drop,True,29,70.0
1002791,Anniversary Discount,True,32,
1002792,Student Discount,True,15,
1002793,Military Discount,False,24,
1002794,Employee Discount,False,7,
1002795,Tiered Discount (Silver),True,48,8.0
1002796,End of Month Deal,False,15,
1002797,Online Exclusive,False,62,
1002798,Special Promotion,False,32,
1002799,Back to School Discount,False,57,
1002800,Seasonal Clearance,False,10,
1002801,VIP Discount,False,47,
1002802,Tiered Discount (Silver),False,10,
1002803,Anniversary Discount,False,42,
1002804,Anniversary Discount,False,46,
1002805,Birthday Discount,True,50,
1002806,Holiday Special,False,41,
1002807,Price Drop,True,19,
1002808,Senior Discount,False,26,
1002809,Seasonal Clearance,False,41,
1002810,Online Exclusive,False,41,
1002811,Anniversary Discount,False,16,45.0
1002812,Back to School Discount,True,50,
1002813,End of Month Deal,True,69,
1002814,Student Discount,True,43,56.0
1002815,Holiday Special,False,39,
1002816,Loyalty Reward,True,61,
1002817,Quantity Discount,False,22,
1002818,First Purchase Discount,False,55,58.0
1002819,Tiered Discount (Gold),False,22,
1002820,End of Month Deal,False,28,
1002821,Senior Discount,True,34,
1002822,Referral Bonus,True,39,50.0
1002823,Quantity Discount,False,29,
1002824,End of Month Deal,True,29,20.0
1002825,VIP Discount,False,29,
1002826,Early Bird Savings,False,51,
1002827,Flash Sale,False,23,
1002828,End of Month Deal,True,11,
1002829,Anniversary Discount,True,15,
1002830,VIP Discount,False,52,
1002831,Early Bird Savings,True,69,34.0
1002832,Loyalty Reward,True,33,
1002833,Military Discount,True,50,48.0
1002834,Price Drop,False,65,
1002835,Bundle Discount,True,22,
1002836,First Purchase Discount,False,7,9.0
1002837,Tiered Discount (Silver),True,67,
1002838,Quantity Discount,True,52,
1002839,Back to School Discount,False,23,
1002840,Back to School Discount,False,7,
1002841,End of Month Deal,False,33,
1002842,Price Drop,False,56,
1002843,Online Exclusive,True,17,
1002844,Military Discount,True,45,51.0
1002845,Member Appreciation,True,62,27.0
1002846,Member Appreciation,False,28,
1002847,Referral Bonus,False,8,
1002848,Flash Sale,True,62,
1002849,Price Drop,True,21,
1002850,Tiered Discount (Silver),True,67,
1002851,Birthday Discount,False,37,
1002852,Senior Discount,False,39,
1002853,Referral Bonus,False,9,
1002854,New Customer Bonus,False,38,
1002855,New Customer Bonus,True,57,
1002856,Back to School Discount,True,17,
1002857,Weekend Offer,True,13,
1002858,Summer Sale,True,26,
1002859,Quantity Discount,True,70,
1002860,Anniversary Discount,True,34,57.0
1002861,Loyalty Reward,False,49,
1002862,Loyalty Reward,True,38,
1002863,Quantity Discount,False,34,
1002864,Back to School Discount,False,39,
1002865,Loyalty Reward,True,56,
1002866,Anniversary Discount,False,49,
1002867,Early Bird Savings,False,50,
1002868,Military Discount,True,38,
1002869,Quantity Discount,False,45,
1002870,Price Drop,False,37,
1002871,New Customer Bonus,True,27,
1002872,Anniversary Discount,False,22,
1002873,Referral Bonus,False,57,
1002874,Seasonal Clearance,True,11,
1002875,Tiered Discount (Silver),True,14,47.0
1002876,Summer Sale,True,65,
1002877,Referral Bonus,True,24,
1002878,New Customer Bonus,False,17,
1002879,Seasonal Clearance,False,56,
1002880,End of Month Deal,True,65,
1002881,Tiered Discount (Gold),False,13,61.0
1002882,Limited Time Offer,False,38,
1002883,Price Drop,False,70,
1002884,First Purchase Discount,False,53,
1002885,Loyalty Reward,True,14,
1002886,Early Bird Savings,False,18,
1002887,Price Drop,False,15,
1002888,Referral Bonus,True,35,
1002889,In-Store Only,True,32,
1002890,Military Discount,False,31,
1002891,Back to School Discount,False,25,
1002892,Senior Discount,False,68,
1002893,Senior Discount,False,6,
1002894,Student Discount,True,25,
1002895,VIP Discount,True,46,5.0
1002896,Holiday Special,True,31,
1002897,Quantity Discount,False,36,
1002898,Anniversary Discount,True,50,40.0
1002899,Summer Sale,True,49,50.0
1002900,Employee Discount,True,16,
1002901,Quantity Discount,True,11,
1002902,Anniversary Discount,True,38,
1002903,VIP Discount,True,38,
1002904,Early Bird Savings,True,47,
1002905,Anniversary Discount,False,41,
1002906,Newsletter Subscriber Deal,True,52,10.0
1002907,Online Exclusive,False,44,
1002908,In-Store Only,True,33,39.0
1002909,Holiday Special,True,22,
1002910,Bundle Discount,False,11,
1002911,In-Store Only,True,57,6.0
1002912,Student Discount,True,58,
1002913,In-Store Only,False,55,
1002914,New Customer Bonus,False,8,
1002915,In-Store Only,False,50,
1002916,Special Promotion,True,16,
1002917,Back to School Discount,False,13,
1002918,Referral Bonus,False,37,
1002919,Quantity Discount,True,53,
1002920,Referral Bonus,False,8,
1002921,Flash Sale,False,10,
1002922,Tiered Discount (Silver),True,35,
1002923,New Customer Bonus,False,16,
1002924,Bundle Discount,True,11,62.0
1002925,Bundle Discount,False,65,
1002926,Military Discount,True,59,
1002927,VIP Discount,False,40,
1002928,Military Discount,False,18,
1002929,Tiered Discount (Silver),False,39,
1002930,Senior Discount,False,32,
1002931,Employee Discount,False,9,
1002932,Birthday Discount,False,50,
1002933,New Customer Bonus,True,41,19.0
1002934,Early Bird Savings,True,18,
1002935,Loyalty Reward,False,37,
1002936,Limited Time Offer,True,25,
1002937,First Purchase Discount,False,24,
1002938,Weekend Offer,False,39,
1002939,Loyalty Reward,False,33,
1002940,Price Drop,True,47,
1002941,Referral Bonus,False,26,
1002942,Limited Time Offer,False,61,22.0
1002943,In-Store Only,False,67,
1002944,Employee Discount,True,22,
1002945,Member Appreciation,True,50,
1002946,Member Appreciation,False,65,
1002947,Student Discount,True,13,
1002948,Bundle Discount,False,65,5.0
1002949,VIP Discount,True,57,
1002950,Seasonal Clearance,True,38,25.0
1002951,Back to School Discount,True,14,
1002952,Tiered Discount (Gold),True,57,
1002953,Newsletter Subscriber Deal,False,57,51.0
1002954,Quantity Discount,True,34,
1002955,Holiday Special,True,39,
1002956,Holiday Special,True,24,
1002957,Weekend Offer,True,42,
1002958,Loyalty Reward,False,15,
1002959,Military Discount,False,54,
1002960,Tiered Discount (Gold),False,47,
1002961,Loyalty Reward,False,35,
1002962,Senior Discount,True,31,
1002963,Birthday Discount,True,33,
1002964,Flash Sale,True,17,
1002965,Member Appreciation,False,27,5.0
1002966,Military Discount,True,5,67.0
1002967,VIP Discount,False,21,
1002968,Employee Discount,False,41,
1002969,Weekend Offer,True,48,
1002970,Holiday Special,False,8,
1002971,Student Discount,True,15,
1002972,Weekend Offer,True,44,44.0
1002973,Price Drop,True,44,
1002974,Early Bird Savings,False,61,
1002975,Loyalty Reward,True,15,
1002976,Newsletter Subscriber Deal,False,25,38.0
1002977,Bundle Discount,True,39,
1002978,End of Month Deal,False,35,
1002979,Special Promotion,True,45,15.0
1002980,End of Month Deal,True,17,
1002981,Employee Discount,False,46,54.0
1002982,Back to School Discount,True,15,
1002983,First Purchase Discount,False,10,
1002984,Bundle Discount,True,51,
1002985,Loyalty Reward,False,24,
1002986,Back to School Discount,False,67,
1002987,Member Appreciation,False,56,
1002988,Military Discount,False,66,
1002989,Military Discount,True,44,
1002990,Special Promotion,False,23,
1002991,Tiered Discount (Silver),True,55,25.0
1002992,Price Drop,True,31,58.0
1002993,Tiered Discount (Gold),True,8,
1002994,Weekend Offer,False,20,
1002995,Weekend Offer,False,12,
1002996,Price Drop,True,26,
1002997,Holiday Special,False,44,
1002998,Military Discount,True,56,67.0
1002999,Seasonal Clearance,False,14,52.0
1003000,Seasonal Clearance,False,20,
1003001,Senior Discount,False,11,
1003002,Online Exclusive,True,39,
1003003,Holiday Special,True,50,
1003004,First Purchase Discount,False,57,
1003005,Flash Sale,True,5,
1003006,Employee Discount,False,13,
1003007,Referral Bonus,True,7,
1003008,Tiered Discount (Gold),False,12,
1003009,In-Store Only,False,45,
1003010,Senior Discount,False,63,
1003011,VIP Discount,True,41,26.0
1003012,Summer Sale,True,70,
1003013,Holiday Special,False,55,
1003014,Newsletter Subscriber Deal,True,23,
1003015,Back to School Discount,False,33,
1003016,First Purchase Discount,False,58,
1003017,Weekend Offer,False,33,
1003018,Holiday Special,False,48,
1003019,Newsletter Subscriber Deal,True,33,
1003020,Price Drop,True,55,37.0
1003021,Seasonal Clearance,False,27,
1003022,Anniversary Discount,True,22,
1003023,Limited Time Offer,True,57,
1003024,Back to School Discount,False,66,9.0
1003025,Tiered Discount (Gold),False,58,
1003026,Senior Discount,True,54,
1003027,Holiday Special,False,41,22.0
1003028,Early Bird Savings,True,55,
1003029,Online Exclusive,True,51,
1003030,Referral Bonus,False,46,
1003031,VIP Discount,False,24,35.0
1003032,Early Bird Savings,True,25,
1003033,Limited Time Offer,False,42,
1003034,Holiday Special,False,66,
1003035,Price Drop,True,20,
1003036,Summer Sale,True,13,
1003037,Loyalty Reward,True,65,
1003038,Military Discount,False,20,
1003039,Senior Discount,False,47,
1003040,Price Drop,True,23,
1003041,Military Discount,True,15,21.0
1003042,Seasonal Clearance,True,55,60.0
1003043,Loyalty Reward,True,40,
1003044,Flash Sale,False,29,
1003045,Student Discount,True,26,
1003046,Back to School Discount,False,22,55.0
1003047,Military Discount,True,48,
1003048,Online Exclusive,False,61,20.0
1003049,Online Exclusive,False,66,
1003050,First Purchase Discount,True,24,
1003051,Price Drop,False,5,
1003052,Employee Discount,True,19,
1003053,Online Exclusive,True,58,
1003054,Bundle Discount,True,67,
1003055,First Purchase Discount,True,35,
1003056,Back to School Discount,True,62,
1003057,Anniversary Discount,True,65,
1003058,Weekend Offer,True,16,
1003059,Holiday Special,False,57,
1003060,Anniversary Discount,True,44,
1003061,Tiered Discount (Gold),True,34,
1003062,Anniversary Discount,True,22,
1003063,Employee Discount,True,66,
1003064,Military Discount,True,13,
1003065,Special Promotion,False,22,
1003066,New Customer Bonus,True,28,
1003067,Newsletter Subscriber Deal,False,28,
1003068,Flash Sale,False,49,
1003069,Holiday Special,True,32,
1003070,VIP Discount,False,14,
1003071,Quantity Discount,False,42,
1003072,Online Exclusive,True,50,
1003073,In-Store Only,True,65,
1003074,Military Discount,False,23,
1003075,First Purchase Discount,False,44,
1003076,Birthday Discount,False,70,
1003077,End of Month Deal,True,64,
1003078,VIP Discount,False,38,
1003079,VIP Discount,True,27,
1003080,Early Bird Savings,True,6,
1003081,Early Bird Savings,False,69,
1003082,Loyalty Reward,True,36,
1003083,In-Store Only,True,7,
1003084,Seasonal Clearance,False,24,
1003085,Special Promotion,False,10,5.0
1003086,First Purchase Discount,True,14,
1003087,Newsletter Subscriber Deal,False,33,
1003088,In-Store Only,False,56,
1003089,Employee Discount,True,44,
1003090,Weekend Offer,True,49,
1003091,Member Appreciation,False,51,
1003092,VIP Discount,True,28,
1003093,First Purchase Discount,False,6,
1003094,Tiered Discount (Silver),True,56,
1003095,Newsletter Subscriber Deal,False,10,
1003096,Limited Time Offer,False,64,
1003097,Bundle Discount,False,13,
1003098,Summer Sale,True,36,
1003099,Special Promotion,True,45,
1003100,Early Bird Savings,True,11,66.0
1003101,In-Store Only,True,25,
1003102,Senior Discount,False,33,
1003103,Student Discount,True,60,
1003104,Seasonal Clearance,True,53,
1003105,In-Store Only,False,49,
1003106,Member Appreciation,True,53,
1003107,Summer Sale,True,29,
1003108,Summer Sale,False,28,
1003109,First Purchase Discount,True,48,
1003110,Price Drop,False,56,
1003111,Military Discount,False,56,
1003112,Seasonal Clearance,True,52,
1003113,Tiered Discount (Gold),False,41,
1003114,Newsletter Subscriber Deal,True,53,
1003115,Limited Time Offer,True,48,
1003116,Newsletter Subscriber Deal,True,67,
1003117,VIP Discount,False,25,
1003118,Summer Sale,False,21,
1003119,Special Promotion,True,46,
1003120,Member Appreciation,True,53,
1003121,Senior Discount,True,48,
1003122,Bundle Discount,False,32,
1003123,New Customer Bonus,True,34,
1003124,Tiered Discount (Gold),False,25,
1003125,Special Promotion,True,66,
1003126,Limited Time Offer,False,39,
1003127,Loyalty Reward,False,14,28.0
1003128,Quantity Discount,False,25,
1003129,Military Discount,False,9,
1003130,Weekend Offer,False,42,
1003131,Senior Discount,False,50,
1003132,VIP Discount,True,43,
1003133,VIP Discount,True,49,8.0
1003134,Referral Bonus,True,44,
1003135,Member Appreciation,False,47,
1003136,Member Appreciation,True,52,
1003137,Loyalty Reward,True,55,50.0
1003138,Tiered Discount (Gold),True,16,
1003139,Tiered Discount (Silver),False,64,
1003140,Back to School Discount,True,58,
1003141,Flash Sale,True,68,21.0
1003142,Limited Time Offer,False,63,
1003143,Loyalty Reward,False,15,
1003144,Quantity Discount,True,41,
1003145,Holiday Special,True,13,
1003146,Senior Discount,True,61,57.0
1003147,In-Store Only,False,44,
1003148,Price Drop,False,21,
1003149,Member Appreciation,False,68,
1003150,End of Month Deal,False,59,
1003151,Special Promotion,False,47,
1003152,Bundle Discount,True,53,
1003153,Student Discount,False,52,
1003154,Referral Bonus,False,26,
1003155,Referral Bonus,False,14,
