item_id,name,price,category_id,placement,start_date,end_date
807053,Soccer Ball,118.9,361,Aisle 8,2023-11-24,
807054,Charger,83.06,421,Aisle 15,2023-10-21,
807055,Beanie,106.99,530,Aisle 20,2024-07-18,
807056,Sports Jersey,139.86,378,Checkout Counter,2024-07-28,
807057,Skirt,29.18,112,End Cap B,2024-12-30,
807058,Resistance Bands,139.14,390,Aisle 14,2024-10-10,
807059,T-Shirt,81.45,340,Aisle 11,2024-02-08,
807060,Dress,78.91,671,End Cap A,2023-10-17,
807061,USB Cable,36.14,978,Aisle 2,2024-07-21,
807062,Coffee Mug,64.03,183,Aisle 2,2024-06-10,
807063,Button-Down Shirt,27.55,236,Aisle 20,2024-09-06,
807064,Shorts,90.5,414,Aisle 12,2023-10-28,
807065,Button-Down Shirt,128.39,733,End Cap C,2023-02-27,
807066,Yoga Mat,59.12,594,Aisle 6,2023-06-08,
807067,Beanie,106.2,983,Aisle 17,2024-07-05,
807068,Hoodie,89.75,757,End Cap D,2024-10-02,
807069,Shorts,89.38,502,Aisle 10,2023-06-09,
807070,Backpack,86.04,919,Aisle 9,2023-11-27,
807071,Sneakers,137.21,655,Aisle 3,2023-06-17,
807072,Leggings,110.16,782,Aisle 3,2024-05-29,
807073,Sports Jersey,53.48,896,Aisle 7,2023-03-19,
807074,Button-Down Shirt,119.27,747,Aisle 4,2024-10-13,
807075,Soap,64.28,151,Aisle 14,2023-09-28,
807076,Lotion,46.25,156,End Cap B,2024-02-13,
807077,Tennis Racket,77.11,651,Aisle 14,2023-05-04,
807078,Dumbbells,122.04,887,Aisle 16,2024-08-13,
807079,Water Bottle,31.3,628,Aisle 18,2023-09-22,
807080,Football,147.8,651,Aisle 4,2023-09-20,
807081,Pants,34.16,245,End Cap A,2023-01-21,
807082,Headphones,72.78,235,Aisle 20,2023-03-23,
807083,USB Cable,145.21,629,Aisle 11,2024-03-06,
807084,Lotion,98.96,321,Aisle 19,2024-01-14,
807085,Charger,115.1,536,Aisle 13,2023-06-08,
807086,Lotion,134.52,537,Aisle 6,2023-10-15,
807087,Beanie,90.38,380,Aisle 4,2023-08-10,
807088,Jacket,56.0,653,End Cap E,2023-05-14,
807089,Gloves,128.96,147,Aisle 7,2023-07-05,
807090,Scarf,51.81,312,Aisle 14,2023-12-20,
807091,Pen Set,31.88,709,End Cap A,2023-01-14,
807092,Shorts,99.58,561,Aisle 7,2024-04-21,
807093,Coffee Mug,119.09,652,Aisle 10,2023-02-19,
807094,Dumbbells,60.19,557,Aisle 15,2024-11-07,
807095,Tennis Racket,101.5,211,Checkout Counter,2024-12-26,
807096,Scarf,79.06,628,Aisle 19,2023-10-31,
807097,Pillow,144.85,647,Aisle 19,2024-11-18,
807098,Cap,100.15,126,End Cap B,2024-09-30,
807099,Backpack,15.84,228,Aisle 3,2024-04-11,
807100,Tank Top,9.97,114,Aisle 2,2023-01-14,
807101,Notebook,110.26,758,Aisle 12,2024-07-21,
807102,Pillow,15.35,228,Aisle 19,2024-03-02,
807103,Resistance Bands,48.37,489,Aisle 14,2023-08-27,
807104,Backpack,23.02,362,Display Table,2024-05-01,
807105,Beanie,38.09,827,Aisle 7,2024-06-14,
807106,Coffee Mug,37.82,404,Aisle 5,2024-10-02,
807107,Sweater,128.52,370,Aisle 5,2023-06-29,
807108,Tank Top,145.99,940,Aisle 5,2024-05-08,
807109,Leggings,138.35,733,End Cap C,2024-11-08,
807110,Lotion,53.18,958,Aisle 18,2024-10-11,
807111,Lotion,86.96,604,Aisle 10,2023-01-02,
807112,Yoga Mat,66.05,243,Aisle 14,2024-06-05,
807113,Belt,73.21,734,End Cap A,2024-11-27,
807114,Scarf,50.45,731,End Cap A,2023-12-09,
807115,Beanie,44.17,158,Aisle 9,2023-03-26,
807116,Pants,63.72,647,Aisle 16,2024-09-06,
807117,Phone Case,43.43,917,Aisle 20,2024-08-16,
807118,Shorts,99.92,531,End Cap E,2024-09-19,
807119,Notebook,149.44,634,Aisle 7,2024-05-28,
807120,Jeans,148.94,968,Aisle 1,2023-01-13,
807121,Button-Down Shirt,141.18,837,Aisle 8,2024-11-06,
807122,Sunglasses,131.65,208,Aisle 6,2024-11-28,
807123,Beanie,90.04,466,End Cap D,2024-02-27,
807124,Jeans,136.61,809,Aisle 1,2023-06-22,
807125,Basketball,17.65,509,Aisle 7,2023-05-08,
807126,Football,76.95,459,Aisle 7,2024-12-13,
807127,Jeans,9.74,690,Aisle 8,2024-12-03,
807128,Resistance Bands,99.3,772,Aisle 12,2023-06-10,
807129,Dress,119.99,940,Aisle 4,2024-03-05,
807130,Phone Case,115.8,170,Aisle 12,2023-06-26,
807131,Yoga Mat,61.3,369,Aisle 3,2023-07-03,
807132,Leggings,46.32,747,Aisle 9,2023-06-06,
807133,Lotion,149.11,716,Aisle 13,2023-09-04,
807134,Dress,82.73,353,Aisle 8,2023-02-02,
807135,Football,21.37,626,Aisle 17,2023-08-19,
807136,Button-Down Shirt,114.28,546,Aisle 16,2024-01-21,
807137,Dumbbells,98.21,804,Aisle 5,2024-08-18,
807138,Soap,96.54,680,Aisle 7,2024-01-26,
807139,Cap,123.47,420,End Cap A,2024-10-22,
807140,Cap,74.55,762,Aisle 15,2023-12-18,
807141,Shorts,82.02,494,Aisle 17,2024-07-10,
807142,Football,28.79,996,Aisle 11,2023-03-17,
807143,Leggings,114.66,517,Aisle 2,2024-08-09,
807144,Water Bottle,104.96,884,Aisle 1,2023-09-02,
807145,Polo Shirt,55.1,446,Aisle 5,2023-01-08,
807146,Sneakers,11.14,893,Aisle 6,2023-06-23,
807147,Dress,122.85,208,Aisle 7,2023-08-15,
807148,Button-Down Shirt,92.15,661,Aisle 10,2023-04-03,
807149,Candle,11.01,171,Aisle 1,2024-05-01,
807150,Phone Case,107.7,600,Aisle 4,2024-04-25,
807151,Basketball,67.42,802,Aisle 5,2023-10-14,
807152,Gloves,68.99,231,End Cap C,2024-07-17,
807153,Sweater,131.12,410,Aisle 3,2023-04-07,
807154,Lotion,139.48,373,Aisle 16,2024-02-06,
807155,Shorts,144.59,880,Display Table,2023-10-25,
807156,Soap,79.41,317,Aisle 9,2023-01-29,
807157,Beanie,16.16,731,Aisle 3,2024-07-30,
807158,Phone Case,37.1,987,Aisle 2,2023-08-26,
807159,Resistance Bands,81.0,873,Aisle 13,2023-09-13,
807160,Soccer Ball,32.1,552,Aisle 1,2023-03-04,
807161,Cap,115.23,153,Aisle 7,2024-02-23,
807162,Beanie,10.48,905,Aisle 1,2023-07-31,
807163,Notebook,74.33,748,Aisle 15,2023-02-20,
807164,Leggings,138.57,395,Aisle 17,2023-02-20,
807165,Water Bottle,138.32,930,Aisle 4,2023-07-04,
807166,Resistance Bands,105.34,424,Aisle 4,2023-12-23,
807167,Blanket,24.77,139,Aisle 13,2023-11-04,
807168,Skirt,125.44,893,Aisle 9,2023-10-07,
807169,Cap,121.44,510,End Cap D,2024-12-30,
807170,Headphones,32.55,768,Aisle 11,2023-06-30,
807171,Sunglasses,91.25,941,Aisle 13,2023-10-10,
807172,Pants,139.83,944,Aisle 18,2024-09-27,
807173,Beanie,106.83,806,Aisle 12,2024-03-12,
807174,Hoodie,128.8,270,Aisle 17,2024-03-24,
807175,Pen Set,145.54,951,Aisle 20,2024-03-15,
807176,Beanie,136.87,730,Aisle 2,2024-01-31,
807177,Backpack,31.28,746,End Cap E,2023-02-28,
807178,Basketball,87.87,756,Aisle 13,2024-01-31,
807179,Basketball,16.83,440,Aisle 17,2023-02-08,
807180,Football,140.76,322,Aisle 12,2024-04-12,
807181,Phone Case,14.77,568,Aisle 13,2023-04-08,
807182,Wallet,70.58,410,Aisle 1,2024-11-13,
807183,Sneakers,137.73,923,Aisle 11,2023-10-03,
807184,Charger,137.82,808,Aisle 4,2023-01-07,
807185,Dress,11.35,973,End Cap C,2023-11-05,
807186,Leggings,18.72,907,End Cap D,2023-12-20,
807187,Notebook,115.55,271,End Cap B,2023-08-01,
807188,Candle,110.71,470,Aisle 13,2023-01-14,
807189,Cap,10.14,383,End Cap D,2023-08-04,
807190,Sneakers,125.61,753,End Cap D,2024-04-28,
807191,Yoga Mat,118.18,208,Checkout Counter,2024-09-29,
807192,Pillow,127.82,934,Aisle 13,2023-01-31,
807193,Scarf,24.56,698,Aisle 11,2024-10-08,
807194,Cap,42.68,852,End Cap C,2023-02-06,
807195,Pants,78.43,541,End Cap B,2024-01-06,
807196,Polo Shirt,92.53,657,Display Table,2024-12-17,
807197,Soap,135.4,692,End Cap A,2024-03-28,
807198,Pillow,81.63,472,Aisle 5,2024-09-27,
807199,Scarf,122.97,698,Checkout Counter,2024-12-02,
807200,Jacket,23.36,830,Aisle 8,2023-09-15,
807201,Headphones,73.91,892,Aisle 6,2023-03-16,
807202,Phone Case,77.22,372,Aisle 18,2024-09-25,
807203,Skirt,96.26,698,Aisle 2,2023-10-22,
807204,Towel,15.46,406,Aisle 19,2024-09-29,
807205,Hoodie,41.53,756,Aisle 19,2024-03-04,
807206,Sunglasses,105.54,464,Aisle 14,2023-02-13,
807207,Hat,71.08,310,Aisle 11,2024-11-08,
807208,Jeans,45.8,525,End Cap E,2024-10-12,
807209,Cap,120.89,657,End Cap A,2023-12-14,
807210,Coffee Mug,20.2,408,Aisle 9,2024-07-03,
807211,Phone Case,93.36,935,Aisle 15,2023-12-22,
807212,Socks,70.12,521,Aisle 17,2024-06-08,
807213,Basketball,21.06,214,Aisle 11,2023-07-14,
807214,Basketball,41.54,968,End Cap E,2023-10-28,
807215,Cap,56.71,770,Aisle 20,2023-11-24,
807216,Backpack,30.68,805,End Cap B,2024-11-23,
807217,Pillow,65.51,715,End Cap E,2023-03-06,
807218,Hoodie,81.59,783,Aisle 3,2023-11-10,
807219,Headphones,116.27,910,Display Table,2023-02-16,
807220,USB Cable,15.87,928,End Cap A,2024-10-31,
807221,Skirt,116.49,377,End Cap D,2023-07-09,
807222,Skirt,79.93,199,End Cap D,2024-04-19,
807223,Hat,105.6,698,Aisle 12,2024-12-28,
807224,Candle,73.5,600,End Cap E,2024-02-22,
807225,Gloves,36.04,658,Aisle 6,2023-06-05,
807226,Shorts,61.95,154,Aisle 17,2023-05-09,
807227,Skirt,103.2,378,Aisle 16,2024-04-27,
807228,Button-Down Shirt,124.25,430,Aisle 16,2023-02-11,
807229,Tank Top,149.24,597,Aisle 5,2024-06-10,
807230,Hat,138.83,187,Aisle 11,2024-10-06,
807231,Tank Top,136.1,377,End Cap B,2023-07-23,
807232,Candle,90.76,449,Aisle 3,2024-06-07,
807233,Scarf,90.99,359,Aisle 18,2023-08-23,
807234,Polo Shirt,101.5,769,Aisle 12,2023-01-28,
807235,Socks,103.08,490,Aisle 14,2023-11-24,
807236,Scarf,5.58,822,Aisle 9,2023-01-03,
807237,Lotion,62.79,211,Aisle 19,2024-08-30,
807238,Soccer Ball,17.09,223,Aisle 15,2023-05-20,
807239,Tank Top,56.88,344,Aisle 4,2024-03-03,
807240,Blanket,113.66,527,Aisle 19,2023-09-28,
807241,Beanie,28.43,570,Aisle 14,2024-03-20,
807242,Backpack,145.86,332,End Cap C,2023-03-13,
807243,Pants,93.74,687,Aisle 12,2024-01-04,
807244,Phone Case,71.23,663,Aisle 8,2024-04-17,
807245,Soccer Ball,68.77,232,Aisle 2,2023-08-10,
807246,Sports Jersey,115.75,130,Aisle 16,2024-09-08,
807247,Coffee Mug,25.53,850,Aisle 3,2024-04-15,
807248,Football,14.79,675,Aisle 1,2024-01-23,
807249,Button-Down Shirt,124.22,387,Aisle 20,2024-04-07,
807250,T-Shirt,17.1,245,Aisle 19,2023-04-12,
807251,Shorts,39.73,491,Aisle 7,2024-09-27,
807252,Football,72.45,599,Aisle 17,2024-11-26,
807253,Charger,88.84,680,Checkout Counter,2023-09-27,
807254,Cap,6.91,388,End Cap C,2023-02-06,
807255,Skirt,26.12,211,Aisle 5,2024-07-12,
807256,Wallet,130.25,251,Aisle 19,2024-08-31,
807257,Shorts,12.74,316,Aisle 4,2024-04-12,
807258,Skirt,147.31,991,Aisle 16,2024-02-02,
807259,Water Bottle,25.14,828,End Cap E,2023-01-05,
807260,Dress,35.33,666,Aisle 12,2024-12-22,
807261,Blanket,16.06,385,Aisle 17,2023-02-13,
807262,Jeans,94.3,903,Aisle 12,2023-06-27,
807263,Dress,26.9,625,Aisle 11,2024-12-13,
807264,USB Cable,100.73,757,Aisle 12,2024-10-05,
807265,Blanket,10.66,212,End Cap B,2024-11-13,
807266,Pen Set,105.38,407,Aisle 6,2023-05-25,
807267,Belt,125.9,817,End Cap E,2023-12-16,
807268,Soccer Ball,31.59,565,Aisle 2,2024-09-28,
807269,Beanie,48.78,875,End Cap A,2024-06-24,
807270,Socks,109.05,955,Aisle 16,2024-01-28,
807271,Sunglasses,53.49,533,Aisle 20,2024-07-21,
807272,USB Cable,92.98,529,Aisle 15,2023-03-25,
807273,Jacket,96.1,188,Display Table,2024-10-02,
807274,Blanket,119.45,191,Aisle 16,2024-03-07,
807275,Backpack,84.43,607,Aisle 7,2024-01-15,
807276,Scarf,148.32,702,Aisle 12,2024-01-20,
807277,Charger,149.58,620,Checkout Counter,2023-08-30,
807278,Jacket,34.58,641,Aisle 2,2024-10-30,
807279,Dumbbells,78.87,257,Aisle 6,2024-05-11,
807280,T-Shirt,93.91,878,Aisle 20,2023-02-02,
807281,Hat,111.53,568,End Cap D,2023-01-20,
807282,Sneakers,142.49,737,Aisle 6,2024-02-18,
807283,Wallet,100.73,525,Aisle 4,2024-04-11,
807284,Dumbbells,14.08,240,Aisle 15,2023-03-01,
807285,Candle,142.13,966,End Cap A,2024-05-23,
807286,Dumbbells,117.19,581,Aisle 18,2023-02-08,
807287,Hat,47.15,382,Checkout Counter,2023-12-25,
807288,Towel,73.54,593,Aisle 7,2023-12-02,
807289,Towel,98.56,779,Aisle 14,2024-09-10,
807290,Dumbbells,111.72,696,Aisle 18,2023-10-25,
807291,Skirt,83.33,439,Aisle 8,2023-09-27,
807292,Socks,23.2,464,Aisle 14,2023-05-16,
807293,Soccer Ball,127.66,441,Aisle 4,2024-01-22,
807294,Water Bottle,73.87,940,Aisle 13,2024-02-10,
807295,Water Bottle,105.32,817,Aisle 19,2024-05-09,
807296,Football,73.55,815,End Cap D,2024-02-22,
807297,Notebook,51.88,668,Display Table,2023-08-31,
807298,Resistance Bands,84.71,672,Aisle 4,2023-09-22,
807299,Dumbbells,47.06,850,Aisle 10,2024-10-08,
807300,Backpack,55.6,492,End Cap B,2023-09-22,
807301,Towel,58.77,206,End Cap A,2024-01-14,
807302,Tennis Racket,19.03,968,End Cap E,2024-04-23,
807303,Hat,130.24,347,Aisle 14,2024-12-03,
807304,Pillow,81.44,589,Aisle 3,2023-09-26,
807305,T-Shirt,86.99,774,Aisle 1,2024-08-23,
807306,Sweater,95.88,534,Aisle 7,2023-05-30,
807307,Notebook,59.7,187,Aisle 7,2024-01-12,
807308,Charger,72.14,409,Aisle 7,2024-01-25,
807309,T-Shirt,85.71,410,Aisle 10,2024-01-16,
807310,Gloves,77.3,662,End Cap B,2023-05-31,
807311,Charger,19.82,386,Aisle 19,2023-03-18,
807312,Gloves,147.42,881,End Cap A,2023-02-07,
807313,Skirt,84.85,964,Aisle 14,2024-04-11,
807314,Beanie,123.12,433,End Cap B,2023-09-05,
807315,Lotion,87.55,314,End Cap C,2024-02-27,
807316,Scarf,66.41,562,Aisle 13,2024-02-12,
807317,Jacket,141.2,879,End Cap E,2024-07-01,
807318,Pen Set,62.58,888,End Cap C,2024-09-25,
807319,Pen Set,6.0,148,Aisle 7,2023-09-09,
807320,USB Cable,40.52,548,End Cap A,2023-06-26,
807321,Wallet,95.6,880,End Cap D,2023-05-06,
807322,Basketball,89.81,461,Aisle 20,2023-07-13,
807323,Button-Down Shirt,138.59,724,Aisle 6,2024-11-11,
807324,Soccer Ball,20.06,666,Aisle 18,2023-11-15,
807325,Jeans,39.59,700,Display Table,2023-04-05,
807326,Resistance Bands,14.82,808,Aisle 17,2024-09-29,
807327,Button-Down Shirt,147.08,153,Aisle 14,2024-03-16,
807328,Coffee Mug,24.28,443,Aisle 3,2024-06-25,
807329,Backpack,78.28,586,Aisle 8,2024-09-04,
807330,Charger,88.21,919,Aisle 5,2024-10-18,
807331,Scarf,134.57,681,Aisle 8,2024-06-02,
807332,Soap,144.47,564,Aisle 9,2024-01-25,
807333,Beanie,9.4,283,Aisle 15,2023-01-16,
807334,Sports Jersey,73.57,550,End Cap E,2023-01-06,
807335,Belt,20.85,180,Aisle 15,2023-12-23,
807336,Soap,123.04,159,End Cap E,2024-04-18,
807337,Socks,101.44,262,Aisle 6,2023-03-29,
807338,Sweater,11.62,777,Checkout Counter,2023-06-11,
807339,Skirt,142.69,813,Aisle 19,2024-11-11,
807340,Hoodie,64.99,417,Aisle 4,2024-07-04,
807341,Yoga Mat,50.49,566,Aisle 3,2024-06-17,
807342,Skirt,83.01,766,Aisle 2,2023-06-15,
807343,Blanket,141.08,964,End Cap B,2024-05-27,
807344,Pants,79.28,624,Aisle 15,2023-06-26,
807345,Hoodie,32.41,731,End Cap C,2024-12-07,
807346,Pen Set,71.33,875,Aisle 12,2024-04-15,
807347,Pillow,48.62,748,Display Table,2023-08-12,
807348,Jacket,40.92,570,Aisle 18,2024-06-13,
807349,Sweater,144.44,874,Aisle 13,2023-07-27,
807350,Coffee Mug,93.12,198,Aisle 17,2023-11-22,
807351,Pants,6.99,164,Aisle 2,2024-12-21,
807352,Shorts,66.38,584,End Cap A,2024-06-24,
807353,Yoga Mat,41.33,687,End Cap C,2024-08-01,
807354,Water Bottle,62.71,988,Aisle 15,2023-10-24,
807355,Polo Shirt,9.17,757,Aisle 17,2023-12-31,
807356,Scarf,64.51,438,End Cap C,2024-11-10,
807357,Sports Jersey,36.5,912,Aisle 10,2024-08-24,
807358,Pants,46.14,300,End Cap E,2024-07-10,
807359,Gloves,85.08,313,Aisle 9,2024-08-08,
807360,Tank Top,82.86,441,Aisle 19,2024-10-31,
807361,Dress,22.01,442,Aisle 14,2024-01-06,
807362,USB Cable,98.49,944,End Cap D,2024-12-12,
807363,USB Cable,135.95,698,Aisle 17,2023-11-28,
807364,Lotion,124.05,231,Aisle 1,2023-06-17,
807365,Basketball,101.43,263,End Cap D,2023-07-24,
807366,Lotion,136.22,311,Aisle 6,2023-03-23,
807367,Phone Case,33.82,922,Aisle 18,2023-02-12,
807368,Resistance Bands,46.42,539,Aisle 15,2024-09-07,
807369,Phone Case,74.66,526,End Cap B,2024-10-31,
807370,Scarf,40.02,722,Aisle 16,2024-05-23,
807371,Soap,57.99,435,Aisle 17,2024-11-09,
807372,Pillow,56.88,274,Aisle 4,2024-06-04,
807373,Charger,61.18,901,Aisle 9,2023-06-19,
807374,Water Bottle,16.28,433,Aisle 9,2024-10-09,
807375,Headphones,37.07,434,End Cap C,2024-12-18,
807376,Towel,114.99,315,Aisle 5,2023-10-05,
807377,Yoga Mat,104.34,248,Aisle 9,2024-08-10,
807378,Leggings,129.17,286,Aisle 16,2023-09-25,
807379,Beanie,97.81,411,Aisle 9,2024-05-05,
807380,Headphones,8.32,764,Aisle 5,2024-04-08,
807381,Resistance Bands,56.93,760,Aisle 11,2023-12-23,
807382,Scarf,47.4,934,End Cap E,2024-01-22,
807383,Hat,148.99,305,End Cap A,2023-08-08,
807384,Lotion,21.71,874,Checkout Counter,2023-05-04,
807385,Headphones,80.65,885,Aisle 4,2023-01-17,
807386,Water Bottle,75.14,809,Aisle 8,2023-09-10,
807387,Hat,85.53,796,Aisle 13,2024-12-16,
807388,Pen Set,125.15,928,Aisle 11,2023-10-05,
807389,Pen Set,84.31,835,Aisle 16,2023-09-28,
807390,Belt,89.44,563,Aisle 16,2023-10-22,
807391,Pen Set,125.08,661,Aisle 18,2024-08-02,
807392,Pen Set,12.41,858,End Cap B,2023-11-16,
807393,Resistance Bands,97.98,318,Aisle 7,2023-03-06,
807394,Socks,108.23,613,Aisle 16,2023-01-22,
807395,Socks,120.27,485,Aisle 10,2023-06-13,
807396,Yoga Mat,43.32,297,Aisle 20,2023-12-13,
807397,T-Shirt,92.27,994,Display Table,2024-01-17,
807398,Yoga Mat,77.06,228,Aisle 9,2024-06-01,
807399,Dress,47.35,832,Aisle 12,2023-03-06,
807400,Hoodie,40.07,181,End Cap A,2023-11-13,
807401,Jeans,55.76,597,Aisle 11,2023-09-27,
807402,Resistance Bands,124.3,557,Aisle 9,2023-08-28,
807403,Headphones,37.68,714,End Cap A,2024-04-02,
807404,USB Cable,93.51,289,Aisle 5,2023-10-27,
807405,Gloves,50.43,458,Aisle 14,2023-08-21,
807406,Hoodie,118.36,767,Aisle 16,2023-04-26,
807407,Hat,100.1,284,Aisle 2,2024-06-17,
807408,Button-Down Shirt,45.21,374,Aisle 16,2024-02-04,
807409,Jeans,41.17,436,Aisle 19,2023-12-22,
807410,Candle,46.51,216,Aisle 6,2024-03-31,
807411,Dumbbells,35.19,317,Aisle 2,2024-09-08,
807412,Jacket,91.03,422,Aisle 5,2023-12-09,
807413,Water Bottle,23.44,391,Aisle 10,2023-01-23,
807414,Skirt,149.07,856,Aisle 2,2023-08-16,
807415,Cap,67.25,120,Aisle 6,2023-10-21,
807416,Charger,135.57,275,Aisle 6,2023-03-25,
807417,Jeans,89.21,746,End Cap C,2024-03-14,
807418,Pen Set,149.08,656,Aisle 9,2024-07-25,
807419,USB Cable,44.75,886,Aisle 2,2024-08-16,
807420,Wallet,143.32,209,Aisle 12,2023-07-22,
807421,Blanket,69.97,526,Aisle 4,2024-11-05,
807422,Sweater,22.17,837,Aisle 7,2023-07-29,
807423,Soccer Ball,137.89,498,Aisle 13,2024-01-12,
807424,Sweater,63.76,301,Aisle 10,2023-09-09,
807425,Jacket,140.96,460,Aisle 6,2024-12-27,
807426,Scarf,55.58,339,Aisle 12,2024-07-29,
807427,Phone Case,50.62,236,Aisle 6,2024-12-21,
807428,Coffee Mug,95.91,174,Aisle 8,2023-08-05,
807429,Hoodie,89.3,946,Aisle 9,2023-07-07,
807430,Yoga Mat,133.06,861,End Cap E,2023-05-21,
807431,Hat,96.64,337,Aisle 15,2024-11-11,
807432,Jacket,32.32,790,Aisle 18,2024-01-19,
807433,Charger,39.72,640,Aisle 2,2023-01-03,
807434,Hoodie,8.14,814,Aisle 9,2023-02-13,
807435,Jeans,147.62,394,Aisle 19,2024-05-05,
807436,Dress,107.82,777,Aisle 8,2023-10-03,
807437,Jacket,14.56,100,Aisle 1,2023-11-02,
807438,Socks,24.83,814,Aisle 1,2023-02-10,
807439,Headphones,40.37,799,Aisle 9,2024-03-31,
807440,Shorts,58.46,414,Aisle 18,2024-06-30,
807441,Beanie,54.55,952,End Cap E,2023-11-01,
807442,Blanket,146.81,408,Aisle 12,2024-12-22,
807443,Hoodie,52.7,727,Aisle 13,2023-12-28,
807444,Dumbbells,110.57,296,Aisle 9,2024-04-28,
807445,Dress,104.19,625,Aisle 20,2024-08-16,
807446,Backpack,98.43,417,End Cap E,2024-12-25,
807447,Hoodie,53.74,744,End Cap B,2023-04-18,
807448,Hat,6.89,182,Aisle 2,2023-04-03,
807449,Socks,112.03,955,Aisle 20,2024-09-29,
807450,Socks,13.63,797,Aisle 1,2023-06-05,
807451,Phone Case,68.05,722,Aisle 16,2024-11-23,
807452,Hat,99.26,207,Aisle 9,2023-10-23,
807453,Backpack,99.22,826,Aisle 17,2023-11-27,
807454,Scarf,135.57,256,End Cap E,2024-11-26,
807455,Phone Case,9.2,745,Aisle 20,2023-12-21,
807456,Pants,60.6,449,Aisle 8,2024-07-07,
807457,Candle,41.29,742,Aisle 7,2023-06-28,
807458,Candle,55.67,237,End Cap D,2023-07-15,
807459,Headphones,139.22,693,Aisle 11,2024-04-27,
807460,Wallet,10.46,912,Aisle 17,2024-01-30,
807461,Beanie,86.52,427,Aisle 20,2023-08-03,
807462,Soccer Ball,16.3,434,End Cap A,2024-12-15,
807463,Basketball,47.04,130,End Cap E,2024-02-07,
807464,Socks,149.28,746,End Cap C,2024-10-18,
807465,Coffee Mug,120.27,793,Aisle 6,2024-06-25,
807466,Sweater,44.77,868,Aisle 9,2024-09-04,
807467,Blanket,125.62,309,Aisle 17,2024-03-31,
807468,Wallet,84.62,188,Display Table,2024-05-07,
807469,Sunglasses,70.28,275,Aisle 8,2023-11-27,
807470,USB Cable,72.65,975,End Cap B,2024-12-19,
807471,Beanie,124.29,590,End Cap C,2024-12-16,
807472,Backpack,118.19,183,Aisle 10,2023-11-02,
807473,Basketball,114.76,654,Aisle 14,2024-09-11,
807474,Water Bottle,41.32,207,Aisle 16,2023-08-06,
807475,Yoga Mat,24.16,774,Aisle 18,2023-02-11,
807476,Headphones,127.82,564,Aisle 9,2024-05-07,
807477,Soccer Ball,86.99,360,Aisle 14,2024-01-24,
807478,Yoga Mat,92.85,674,Aisle 17,2023-06-04,
807479,Socks,91.51,645,Checkout Counter,2023-05-19,
807480,Backpack,64.06,734,End Cap C,2023-03-25,
807481,Backpack,28.59,247,Aisle 16,2023-09-23,
807482,Shorts,72.99,357,Display Table,2023-03-23,
807483,T-Shirt,34.13,801,Aisle 8,2024-03-19,
807484,Tennis Racket,66.64,316,Aisle 10,2023-04-13,
807485,Tennis Racket,93.96,907,Checkout Counter,2023-05-28,
807486,Backpack,10.88,746,Aisle 9,2023-07-13,
807487,Yoga Mat,35.07,789,End Cap C,2024-07-25,
807488,Backpack,73.08,295,Checkout Counter,2023-12-07,
807489,Polo Shirt,135.59,500,Aisle 8,2024-07-27,
807490,Headphones,122.61,409,Aisle 9,2023-08-22,
807491,Notebook,84.25,889,Aisle 10,2023-10-12,
807492,Sweater,65.64,883,Aisle 13,2024-03-07,
807493,Sports Jersey,123.19,817,End Cap B,2024-03-19,
807494,Soap,99.36,212,Aisle 3,2023-01-04,
807495,Socks,130.32,681,Display Table,2023-04-12,
807496,Lotion,124.57,106,Aisle 20,2024-03-19,
807497,Basketball,84.76,634,Aisle 12,2024-01-29,
807498,Soap,116.83,948,Aisle 1,2023-02-05,
807499,Wallet,74.35,918,Aisle 6,2023-07-06,
807500,Scarf,139.08,416,Aisle 19,2023-12-17,
807501,Socks,73.92,736,End Cap D,2024-11-03,
807502,Hoodie,100.89,463,End Cap D,2023-02-27,
807503,Soap,65.36,502,Checkout Counter,2023-10-16,
807504,Resistance Bands,79.75,523,Aisle 12,2024-12-20,
807505,Polo Shirt,124.23,489,Aisle 2,2024-03-10,
807506,Candle,139.08,917,Aisle 13,2023-01-03,
807507,Headphones,109.17,294,End Cap C,2024-02-24,
807508,Backpack,56.08,120,Checkout Counter,2023-04-12,
807509,Leggings,143.89,893,Aisle 1,2024-05-16,
807510,Towel,108.5,510,Aisle 9,2023-06-10,
807511,Scarf,26.73,398,Aisle 6,2023-11-22,
807512,Polo Shirt,43.45,197,Aisle 19,2023-05-27,
807513,Dress,68.95,472,Aisle 12,2024-03-05,
807514,Lotion,91.57,262,Aisle 20,2023-06-18,
807515,Skirt,116.48,402,End Cap E,2023-08-04,
807516,Headphones,77.25,181,Aisle 2,2023-09-14,
807517,Phone Case,27.65,815,End Cap C,2023-09-21,
807518,Soccer Ball,70.19,799,Aisle 13,2023-03-16,
807519,Sports Jersey,115.34,100,Aisle 18,2024-04-09,
807520,Jeans,18.58,889,Aisle 15,2023-05-22,
807521,Leggings,85.47,363,End Cap A,2024-08-02,
807522,Coffee Mug,115.18,320,End Cap C,2023-05-14,
807523,Sweater,109.96,632,Aisle 8,2024-01-14,
807524,Leggings,39.92,831,Aisle 13,2023-05-14,
807525,Lotion,10.25,332,Aisle 10,2023-06-29,
807526,Sunglasses,138.59,909,End Cap B,2023-04-12,
807527,Tank Top,80.91,301,Aisle 6,2024-04-10,
807528,Skirt,72.55,837,Aisle 10,2024-09-12,
