transaction_id,item_id,date_sold,employee_id,quantity_sold,discount_id
sunje38ue29u,802157,2025-01-05,506781,8,1003104
3wi6yjzifmef,803586,2025-03-24,508757,7,1003685
rqkdjw9ufov8,806693,2024-03-19,509156,2,1002746
r30vbxsncmdg,809198,2024-06-23,504163,9,1004119
j1iw8lastghv,808645,2025-03-30,517824,10,1002525
ql7g0d0gcq56,804262,2025-01-26,504448,3,1003705
wgawwg99b9wu,803726,2023-05-06,503507,3,1004279
m0zro4m0ty8s,806562,2024-10-11,503233,9,1003369
lllcv9w62lez,807522,2025-01-12,517647,10,1002093
9atctt63tmtj,805778,2024-09-01,511915,1,1000862
oyxtnh94ztyq,803731,2025-02-24,513689,1,1004180
bpgtoq1cblok,800572,2024-02-23,505287,4,1003974
8mh8qzt1jzyl,803354,2024-03-05,509914,5,1004018
mxxncjwi0ckb,802098,2023-12-24,506057,10,1002349
ftdjt4nw3x8b,803996,2025-03-29,501155,7,1001972
e7uy2vbf9sze,806504,2023-08-25,515150,6,1002159
pdwe5cs41osl,807562,2024-10-11,513616,7,1004399
okm25fxqzeb6,803609,2024-08-28,518430,4,1003113
m04jgz9hyw21,809107,2025-01-21,511503,4,1001352
04drbz06vmp6,801244,2025-01-06,516282,1,1002972
jgvihi6ffbtz,803163,2024-10-30,510137,2,1002346
dbpjbf2m97da,801533,2025-01-01,511433,2,1001434
8hvc9kvj719a,806734,2025-01-22,512848,6,1003085
l6s1vrx4md09,807766,2024-10-27,507735,7,1001360
xne3adi108q5,805823,2024-05-18,516211,10,1004525
jy3uuv6jahsh,807656,2024-12-05,517460,7,1000388
r16feo06mobv,809472,2025-01-04,514456,10,1003647
cdmq8m1d7ew0,804548,2025-01-13,509052,10,1000260
4jj6lxu4obcv,802460,2024-05-21,511607,4,1003099
9vczlhujhfb2,801995,2025-01-16,517797,7,1001703
vi36lxhsl9ck,807864,2024-11-12,515119,2,1003810
upsozwprcm7f,800846,2024-05-12,512307,4,1004883
g8icftxce4vb,804869,2025-02-17,502277,9,1000760
mxmflesfcsc4,808078,2024-02-04,501328,6,1002419
k26gvzgsodak,800971,2025-02-19,510971,6,1003715
3a9vwq9uw3f0,803271,2023-12-08,512351,7,1000277
4ax9gzad6rha,801444,2025-02-22,517029,4,1000823
ppqgcdsfi3vr,808751,2025-02-13,514282,7,1002580
xwqjhjrtm2zu,803236,2024-10-13,509389,1,1004502
oq4qzr7oi95g,802029,2023-12-26,519957,6,1001765
i7hjxek725cr,803926,2024-12-10,506925,2,1000008
9r5mptdii6bp,806395,2024-12-30,517151,8,1004733
zi502zk4fhna,801921,2024-12-15,506820,10,1001930
swusbx8rxil4,809631,2024-09-21,512486,2,1000859
owinmwy4ixdb,803711,2025-02-26,503799,3,1004707
63op65h762p2,805706,2024-07-02,508653,8,1001479
4c8w7xcgigkv,807884,2025-02-03,511504,4,1004231
mowcjo1z47he,804034,2024-11-29,512250,2,1000565
7bdp6bm3vktd,809261,2025-03-28,500243,2,1001533
ddowjd2tkocf,801569,2024-09-10,500155,1,1000031
7299lb3me2la,803380,2023-06-27,517351,6,1003699
bsn8ba92dkn3,809949,2025-01-23,513111,1,1001147
kd7ixqmhznpz,801704,2024-01-20,515177,2,1001475
1x4w4hhztqqy,802580,2024-04-16,509593,1,1003063
wxga5apukk6q,807407,2025-02-27,504737,6,1001702
xts22cz14awr,802105,2024-07-26,502238,7,1002153
ra5mhq1d7x2j,800252,2023-02-25,506727,3,1000586
d18fr8j5hor2,801836,2025-01-28,518050,4,1002179
1xb6bqis7xf4,808045,2025-01-09,503369,6,1002111
eus0q0nep40a,801234,2023-05-24,509059,6,1000081
c4b99rv76ggo,806843,2024-02-23,510267,4,1000693
2v42bopp0qki,805387,2024-09-05,518416,1,1003866
4yrmdx2pnfcf,804207,2023-06-12,500719,10,1001789
an3ip12nzcy2,803403,2024-08-15,515227,6,1004390
ucoalb905dmc,807292,2025-01-06,504184,1,1001931
nx4vt5h87apc,800961,2025-02-19,519659,8,1003299
ymq13ngqv11z,801432,2023-09-19,516360,10,1000361
gaae6zna5gf5,805576,2024-07-03,512229,4,1001610
n901uze6btmh,805280,2024-04-22,515125,2,1004500
is5c04v6y8ol,809431,2024-10-03,514131,2,1003426
fr2e2xuvg7gj,807097,2024-04-06,505222,2,1000688
5uop5y9jwrt6,804029,2023-09-19,513339,2,1001454
zfceyjirxdas,803870,2025-02-10,516673,3,1003438
95wfhkxazwia,806265,2024-08-13,510654,10,1001548
p5wpkf576rvd,804391,2024-03-12,506387,3,1004433
27ynmlfgpxl7,802738,2024-12-21,512318,10,1002055
25zypqoa8yi5,808513,2024-07-26,506426,10,1004812
5msbl113lpxb,803175,2024-12-28,517030,4,1001053
m8cjpgujq4wy,804937,2023-12-23,505636,2,1001920
j1fqpyr3ui7h,809412,2023-06-02,511885,1,1002928
l77x6n3vwbkr,805095,2024-08-05,501279,5,1003461
7onvfd8b1wgb,801168,2024-08-27,515465,10,1003033
bpxhek62fczh,806343,2025-02-09,515987,8,1001634
acdswoc9gkig,804583,2024-11-22,510259,2,1001511
6fndlaxobteo,802975,2025-02-23,514211,7,1002405
gqoow95sz1vy,808953,2025-01-16,512283,5,1002077
4wak3i7kwfw8,803219,2024-11-18,502379,1,1003649
kkwqt90rj28n,807601,2024-12-11,518056,1,1003482
ev17hlqucbbc,802622,2023-08-01,505525,1,1003798
33ayzd4wc36x,801052,2024-04-14,511521,7,1004029
wx7ji86eyj58,808711,2024-05-22,504280,3,1003812
hv0hmzhy3b2o,809920,2025-03-31,512367,6,1001115
a5gcs2dqzi38,806583,2024-07-27,515019,2,1002823
ryc1epyv1378,802732,2024-03-21,503647,3,1000213
ej35e83oj038,801043,2024-07-09,505145,6,1000166
ufw9npkbmdgy,805322,2023-10-27,508889,9,1002253
u7m0976yq0af,804556,2024-06-22,516584,3,1004951
f5esdi732l9i,800439,2025-01-24,502854,1,1002176
ohpdg31lvf9a,804121,2024-10-11,512321,4,1004377
nadcor8w21vo,806249,2024-12-09,518469,2,1001027
strwbcsuydfj,809042,2023-12-10,512765,4,1004864
ereqnbmw4rza,807498,2024-02-04,507343,8,1000379
slnw6ouvihv3,800749,2025-02-24,507094,7,1004686
52zvl7bx0kjz,800408,2024-04-29,513365,8,1002197
blxtj91sr8gq,804437,2024-06-17,509263,6,1003704
1blwh70l7esl,803051,2024-11-09,506617,4,1000779
u0mxxofgnf2a,800873,2024-05-21,509554,1,1004524
y9x0pdqnp4uu,806553,2024-08-16,502686,7,1004064
93eai5y70tyg,807834,2023-09-19,503386,1,1000377
78600o1ej68a,805805,2025-01-25,519803,10,1004865
rq3ge0h52oyp,809076,2024-09-24,508920,3,1001443
75axyb1qgaae,802348,2023-08-20,519568,5,1000797
s6lwwsn7pbb7,803590,2024-11-24,512461,10,1002166
o6a4a3gkzbtm,805465,2024-10-26,514216,7,1002094
92nj40qd82qm,807450,2024-07-26,518278,2,1004993
5o4zja3gostq,809745,2024-05-28,509772,7,1001454
ep1l2kx44tsw,807765,2025-03-09,502324,2,1003032
281qtjf1woyp,804771,2024-12-02,513228,7,1001863
twws078xibz6,802691,2025-01-22,519345,5,1002111
xsalnt0knsbx,801939,2024-02-23,503925,4,1000417
r1ovaoevgxs6,804463,2025-02-16,511909,4,1004992
ah499wohqcz3,803524,2024-10-18,515806,7,1001649
41uzle0fzn5d,808636,2024-08-12,513431,1,1003688
88fukkxb3brg,806352,2024-11-08,516636,8,1003311
d6ewzctgo94z,805030,2025-02-12,506742,5,1002011
iflxpiz40ueb,808503,2024-06-06,504468,5,1002221
912izyjinzaa,809792,2024-04-30,505532,3,1001309
o6rsox3nv6h3,807668,2023-09-08,512034,4,1002235
m5wboeqaxld6,803932,2025-01-28,505874,5,1002325
nnpby4cdxvkx,800003,2024-07-31,512754,5,1000903
gu76g9ceamg9,802480,2024-12-08,507123,4,1004595
x4vj817rvul1,807394,2024-10-06,508043,2,1001966
e09iidof3egn,803161,2024-06-08,516081,3,1004811
cw0jkbuxeyqm,809455,2024-10-06,503421,3,1004772
1gqq6ytpiyvx,806298,2024-12-24,505366,8,1003926
yxrjjfmfqmne,805373,2025-01-20,504009,7,1003985
f5cyc3lwxjic,805148,2024-10-19,519827,8,1003917
b27tffxg5zdl,809350,2025-01-12,514544,5,1003144
cizz8mxlk924,809709,2025-01-31,507487,4,1004324
7aziwcwvxrxt,802384,2023-08-12,517160,7,1001235
g8zie53q3aoa,807506,2024-10-09,504807,3,1002116
1n9efoaueghs,801910,2024-09-11,518062,8,1003864
kvlysyg1jvd1,809518,2024-10-20,507720,6,1000820
beodblpliang,808460,2024-06-16,519207,8,1002302
pb4paf8vdtdb,807567,2023-07-23,513669,2,1004198
k85gxsopgiu1,805784,2024-11-28,507299,2,1000216
2w0x2xzb2rib,803825,2024-07-13,510186,9,1000439
zhkvt8yetlbg,800533,2024-08-13,505854,3,1003323
mog0rx2p68lo,804306,2024-04-10,508403,8,1002112
jnwjyvqoke4x,806196,2025-01-12,505719,9,1003907
330gxvhq30jf,801722,2024-08-03,503601,1,1000769
3d7rq3gb5dpq,805778,2024-04-02,507074,7,1000773
a1867lulaaus,803231,2024-03-17,501885,1,1000531
9c8e79rzvqcu,806845,2024-12-16,517904,3,1002946
yd0em54g37wl,800314,2025-03-01,513669,4,1001994
4g1b9vxsf1yn,800819,2024-02-28,510276,2,1000849
3a2woy1u4fl7,804661,2024-06-27,517333,8,1004863
9y1wjmpvfv05,800739,2025-02-11,512144,10,1003885
sq2i2hiputch,807510,2024-12-13,509465,6,1001269
0l2ew8nllyka,806633,2024-09-29,504811,10,1000321
w9n4ybhjhq74,805332,2024-08-05,519062,5,1003163
4kvi8vvvvdnj,801811,2024-07-23,506063,9,1003916
o7osdgz13c35,801102,2025-02-10,500218,6,1004645
o7xn7mmidpmi,801748,2025-02-11,514204,1,1004851
ec371xqbpryg,806902,2025-03-01,519761,1,1001742
6pjme6n1g7hl,804699,2025-03-08,509420,6,1000168
vgpz2nuhu5rt,809847,2025-01-18,500430,10,1000848
er60kwuhcs5b,803268,2024-05-04,506944,9,1004665
0ue9l93iino9,801428,2025-02-26,516922,10,1001149
85eug0ltj5zc,809111,2024-12-13,500985,5,1004186
jo199ei2n5n1,806042,2023-04-24,500157,6,1000530
jotgqw4e91gf,805061,2025-03-07,518385,7,1001775
zfyrmn3tuf7u,801045,2024-02-04,510599,2,1003942
yf2jm34wrv1i,800068,2025-01-30,511977,10,1001822
lq0of1ontic6,800292,2025-01-18,515748,9,1001778
dazc488beies,801651,2025-01-20,504787,10,1004029
vaq7j9s0zln6,803957,2023-09-24,517277,5,1001739
sthtgss2qy84,805559,2024-08-04,504700,9,1003340
po60g2q3dr6l,804113,2025-01-26,511994,2,1000913
d0hug6i7je0m,800358,2025-01-20,513868,1,1002087
jood1xwj4bn3,805680,2025-01-11,506722,9,1000212
3r62vaaxq34n,807826,2024-09-30,518699,7,1001785
z377qnnwjmqi,804057,2023-10-29,510898,2,1003076
u66yf06xh2k9,809157,2025-01-01,514404,7,1000648
peau2625druk,806798,2025-02-16,513374,10,1003021
q1stc4zt3lyf,800276,2024-03-24,517747,1,1000796
i7be1206mkd0,804722,2024-07-08,518916,1,1001279
on1uu1rq8dka,806909,2025-01-28,510888,10,1002976
egsf4mlnne5l,800731,2024-08-29,503319,8,1003016
pfrnym0dnu69,806601,2024-09-30,504217,9,1000481
pnr42oujoexu,802796,2024-08-24,507127,8,1001132
b1s7w5ly1b1c,802714,2024-11-12,518577,7,1004681
chcun0wk54h2,805335,2024-11-04,504075,9,1004366
au600k6ri2vy,806425,2024-05-15,519514,1,1003083
sw717jjkot1b,801428,2025-01-21,500899,9,1001943
e8iwv5a4p4my,808127,2024-05-24,507114,8,1004739
y7u4hqe10ewq,806541,2024-11-21,515564,4,1003865
jpof8joyyamb,807809,2025-02-15,501599,5,1001133
qvhd2geevw31,801016,2024-11-12,510189,1,1003460
b1w32ob8rc5v,804547,2024-09-19,517698,8,1003884
0b2pvnbqrhex,806534,2024-05-25,518156,10,1003637
idrj83kke0gf,809973,2024-07-14,515463,5,1000866
huywuy9sqgvu,800863,2024-10-29,509720,2,1003860
5f4mntsx1yn0,802928,2024-05-28,507395,10,1003714
vs8s1qotaat6,805349,2023-04-09,514946,6,1004021
87h041v9engm,808421,2024-12-08,506889,6,1002660
sanymxi5togs,809547,2025-02-04,511972,8,1003574
u6a1jtixg40z,807879,2025-04-09,510061,2,1003381
0m1faov89tu7,805523,2024-12-20,517096,9,1001721
2t9s2jrr70xk,800695,2024-12-07,506501,3,1002542
cnhvz8aqcmy2,805982,2023-08-27,504462,3,1003930
nerr3hst39sm,807429,2024-03-08,504349,6,1002869
2j1dm41v0q7d,807895,2024-11-23,505549,3,1000184
ljou0h5118lg,807361,2024-09-12,502542,5,1004036
eb5jnty6axzi,801046,2024-05-30,505520,4,1000943
6wxjh7y89cad,804978,2024-01-06,504048,7,1004238
41d3ygaw7hoe,809697,2023-11-27,509566,8,1002060
rj6gb45cylve,801298,2024-08-09,516880,5,1000606
6ak9or2uhwgx,800559,2024-02-13,512815,3,1002533
hlg1x14bdgka,809876,2024-07-12,510572,2,1004187
lj4zkjoo435u,801009,2024-12-12,513681,9,1004737
6czvcbbyf211,801257,2024-10-30,513064,10,1003104
9e2h2iw6sn6z,805744,2023-12-03,516129,4,1004149
o42zxtxwqbvc,802804,2025-01-10,509477,3,1002977
lr4dxfy7uapp,804599,2024-05-26,509031,10,1003451
31e8ty57xfsg,804481,2024-02-07,504623,1,1004446
2xsyuugjzlz8,800581,2024-10-25,519151,5,1002296
uq1gqrbxkwya,807579,2024-11-29,507897,9,1003328
dtw3jxi7xfoz,805808,2023-11-08,508580,9,1004847
feprjdvm35xn,806147,2023-11-10,504567,2,1004105
b0iby3kqfq2l,801203,2024-10-18,504730,8,1001273
h45z3bceri0m,807246,2023-11-11,506212,7,1004156
3cvu128m8ya0,805515,2025-01-19,511671,1,1000034
80lc70cdfyjt,803118,2024-11-22,510906,4,1002965
1i4cs9c3wx2i,806611,2025-01-27,516083,7,1001496
7f1syumy9jsb,800644,2024-12-03,504164,7,1000982
3gjm3cbzbywm,800992,2024-10-17,508682,6,1003059
5obrzbmc7plq,801358,2024-05-24,507450,9,1002647
0hqd5boh9i7p,801992,2023-12-19,512824,3,1004319
6nw47vd5qoy7,805339,2025-03-27,501675,7,1002394
k2yv9pesj0xv,802767,2024-04-22,513338,1,1001905
aa1c118zfjj3,800388,2024-03-01,502847,4,1004603
4fp4adq01fcm,807425,2024-07-03,507375,1,1001281
txjwgpah9q9j,805427,2024-01-24,500236,1,1004048
xwg7f5rtoirr,801768,2024-06-06,502724,9,1000117
3nkz14zdunwe,804349,2025-03-03,506392,8,1001451
mnh73d8ffawt,807796,2024-02-25,510465,5,1002044
vb0r6n93capd,804668,2024-01-06,508897,7,1003222
08qe5br6s641,808821,2024-05-15,516905,6,1000708
c7aocint52ef,807838,2025-01-17,501677,8,1004652
0tpheiswj20n,804478,2025-04-06,504352,4,1002539
yd7ek8dhre3u,802056,2023-12-29,510996,5,1003123
uqpjyccfi9aq,805387,2023-11-06,500414,3,1001623
vbpl7e99g95c,803270,2023-11-07,514613,6,1004242
e7apofel714q,807337,2024-09-30,518401,5,1003365
5ylocidn9abt,804628,2024-12-09,515417,9,1000127
hqc46cv51v2v,804125,2024-01-15,506497,3,1002875
6yh74ut900dl,808610,2025-01-07,514435,9,1004808
1s79p9cn3qa0,802823,2024-04-03,512228,1,1002593
qrxasbumbiu7,807205,2024-02-19,500694,1,1001595
mnph5vjbxrvj,800957,2024-12-27,509185,7,1002515
ln5fpika6uzl,803698,2024-04-08,518234,3,1004087
n9c48ne2go38,800362,2023-11-27,515630,6,1000528
gzf5e0ry9gp5,808903,2025-03-20,506993,1,1000118
kgxjqtpkk2x7,806423,2025-01-19,517495,1,1002245
hd8u08pa1zrl,804978,2024-06-28,503433,4,1001525
p6galsfa17pz,805051,2025-03-31,514542,4,1001362
cbk4hho65r42,802898,2023-06-16,513198,7,1002490
jz23wycth6qm,802736,2024-12-31,519633,6,1004820
tmu5otzdskp2,804002,2024-09-30,510140,9,1004118
fhlrci0u9ml5,806019,2024-12-01,512566,5,1003819
4b9kkiv39xsc,808473,2025-04-09,507322,3,1000903
5yzjxqk5bqey,804188,2024-05-29,517766,8,1000447
n95fj2f0uvlm,803845,2024-06-13,516674,4,1002426
dkak3d1erv82,808561,2024-10-08,510522,5,1000364
ryxnnjhxjvlo,808375,2024-08-20,510528,10,1000950
up0cv1gcexxe,809901,2025-03-08,508380,9,1002365
j19xbczv5v0x,800189,2024-02-01,507710,10,1002717
1w27wp09ko6c,802763,2025-03-02,518023,9,1002018
ejkxi9m8oqp9,801807,2025-03-28,503421,8,1000477
xvf444a19ve3,809616,2023-01-20,509411,7,1004127
4j9ovj7lzl4w,805197,2023-08-12,512200,1,1002016
d381o0z8tvdo,806672,2025-01-08,516372,7,1001405
fae0qxexy9f1,805079,2024-06-06,505139,3,1000245
5txc660kuade,805079,2023-08-02,518434,3,1004653
r8h3qd2lngcq,801526,2025-03-30,508808,9,1004891
ghbog96zbjfd,801423,2024-01-05,518711,2,1004969
bfimkwd5fvsl,805002,2024-10-16,512821,9,1003271
2gn5d85a5yva,804632,2025-01-06,504829,6,1001663
ctnb9vu2tyrb,809546,2024-12-28,509692,6,1002886
v1m0hgxgpkcz,805570,2025-01-19,518159,6,1003907
hy51w4mvxomo,807659,2025-01-10,502441,9,1001350
mktku17x8spt,805657,2024-04-16,517758,4,1003882
9ha7oqkyftuc,808677,2024-12-03,513852,8,1000854
2e33mtbwaty9,805874,2025-03-16,502088,10,1003891
w4n5gsmbfo0m,808085,2025-01-01,513941,10,1002786
6x12ye7nlcdy,807518,2024-01-12,519232,2,1003838
nznamf4ja7fn,807211,2024-03-27,517144,2,1002877
sqsf3vj5fz0p,803657,2024-03-26,503356,6,1001341
vtge36xu283f,804900,2024-03-11,512133,7,1000385
zydpltf0zfec,806597,2024-04-25,514607,8,1001726
5ts07p08sgel,808809,2024-04-06,514439,3,1002204
16v68rhs01gp,802050,2024-11-19,512294,3,1003059
k9rxga7btxic,805604,2024-09-02,515345,6,1003005
i6rsk0xkdowf,800362,2023-03-19,516292,7,1002523
05cvxu9ol72o,801103,2023-10-27,514772,2,1000771
qw7pxnnsxduu,809318,2024-11-21,509933,2,1001872
2bmgv7e2fskx,802788,2025-03-03,501400,2,1000322
26a9xjmvpeqr,809533,2024-11-18,504779,4,1000092
jujhrgv3tnbs,806357,2025-02-26,511036,1,1004795
coq287tx88h4,808224,2023-05-08,514171,9,1004838
tjuptbxjh9af,803873,2024-09-15,503835,10,1002634
913n4zwmi6qb,808258,2025-04-02,511436,1,1003420
tijfycesf8aj,807346,2023-03-08,512514,8,1001028
w8q0r04onu30,807052,2024-10-06,509430,2,1001318
mp9ibpowr521,801732,2024-11-29,518300,1,1001173
cqjudlu4bi3m,808061,2024-08-26,511609,1,1000343
vgtg3twr3zg6,804193,2024-12-27,509072,6,1000992
sf7mo1xr0cb8,800021,2024-05-17,510260,6,1004356
nizmwo5yy52z,800824,2024-01-03,519956,4,1004487
fthb8ep4xvcz,801129,2025-02-28,503244,2,1003572
su8y3wb3c46o,802234,2025-04-02,507634,10,1003278
2dy108xet28w,808253,2023-10-02,507294,8,1001197
a4ko4gr4aepb,808004,2024-12-20,517115,4,1003743
iwoaoprsvqz1,809144,2024-12-16,514693,3,1002679
9jg57x8cqu1h,801825,2024-03-13,509410,2,1002084
7cq0aoybpigj,803359,2025-03-28,509299,7,1002767
zbbjt1ippxu3,804744,2024-11-30,508696,8,1001233
7blmvri68ls0,809761,2024-08-27,506353,3,1004196
48ucglouzr2g,804610,2023-06-20,504799,4,1003235
rpg111yefg1x,809918,2023-05-18,504747,1,1003068
7p0b7397m4ux,802839,2025-01-13,518074,10,1004337
9o9v971yhkc0,806791,2025-02-26,503845,5,1000025
pjz5vylp5dvp,806104,2025-02-24,501976,8,1003523
nhdnamks8dg5,803464,2024-10-29,518618,9,1003328
w6e6lv91p56n,807539,2023-11-13,510770,10,1004124
pa7cx8oafo5j,804221,2024-04-22,515985,4,1000799
sfi44glzjl1e,808369,2025-02-08,503732,8,1001848
7m3oanox5ajv,805720,2024-11-06,510179,9,1004824
nc6fa2rjfjlm,806952,2024-04-14,511359,3,1004492
r8btqlm0oin5,801793,2024-12-24,509203,4,1001256
jq1ele42lk1q,801776,2025-01-11,510174,5,1002431
kniir06sy2yl,807599,2024-09-18,511174,4,1001779
8q9n2rd5q24d,804443,2023-05-26,510239,8,1003294
55072rgf0of3,806775,2024-12-28,511901,1,1001578
q643x99cpa45,807572,2025-04-07,508905,8,1003308
8977ayd2yqt9,808720,2024-06-25,501127,4,1002112
bqeeiu0r2bf0,806532,2024-07-27,504837,7,1003470
qf8ubsq6jwvq,806530,2023-12-11,501050,2,1002924
v9b7wcstgqa1,803006,2024-09-25,518422,3,1001095
p9wz1zhs42tp,806064,2024-10-12,508800,5,1001534
cw0j753hivjy,802714,2024-09-19,514150,2,1000623
aas4ysy0suyk,805435,2024-08-17,502520,5,1002459
xqc0vbp1kffa,805743,2024-04-07,500522,8,1002422
4ba0atycjppy,804213,2024-09-18,501824,6,1001273
7h4cl28oa2es,808689,2024-11-25,519789,9,1003492
eks296u2w8z7,805488,2023-10-20,506743,1,1000351
vezx2k8xkcqi,805931,2025-01-02,519846,4,1002869
smsv8mnr7zoz,802118,2023-10-14,502771,1,1002413
gh149eq5hhlt,807940,2025-01-12,503250,5,1004521
jefsu78i4gw0,809226,2025-03-11,502104,8,1002079
vedj7vd976cp,800767,2025-02-21,504059,1,1001426
boss6o0nvtof,806593,2024-12-04,504911,7,1003942
n4nkvfijaq8h,808988,2025-02-28,519495,5,1004553
cedcnuit71zq,801486,2024-11-08,507451,7,1004641
wi9bcfmbg7cp,800493,2025-01-03,503840,1,1004232
n58zjdux71g4,805153,2025-04-05,504515,3,1001666
255rml7u7sm1,807895,2024-04-14,506914,9,1003163
w5vsqpqpj5if,809270,2025-03-23,517123,5,1000919
9w16vp0tob72,801624,2024-09-24,500594,5,1002795
8xj4cowz39yv,802823,2024-09-30,507372,7,1003918
3vz1ufow4lcl,802958,2023-09-21,502800,9,1002783
roc3qmqtino0,800232,2025-01-05,508191,5,1001124
5m8vd4iddoqc,807244,2024-05-25,518746,3,1000821
gjobetz6vqbi,807509,2024-11-16,516725,7,1001668
wpsul5q525v5,809877,2024-12-14,517007,10,1001825
iq0pw8fy80iq,809547,2025-01-05,518309,4,1001282
5sacl42fz76g,800244,2023-10-21,518867,4,1004174
1nriz6ikgqap,809086,2024-07-14,500483,5,1003899
m0tbpfe60627,801358,2024-10-28,517503,2,1004462
n40833igcjhs,808438,2024-12-23,515837,4,1003064
mt3k7a8n8fm0,800169,2025-03-31,504164,2,1004984
y3n7v1woxa28,809543,2024-12-22,518791,7,1003200
lpg2243c1rjr,802947,2024-12-07,511301,6,1002237
o114fl5orkcq,802917,2024-11-02,515770,6,1000107
6sho3hr5t2k1,809669,2024-12-31,515885,4,1001427
sn6xlyp7m85y,802256,2024-01-24,516028,5,1002421
qz11lfopmxvx,803358,2025-02-23,502726,9,1004074
kglob57n603s,808439,2025-02-16,500581,10,1002454
kl4m8aueqmnh,800131,2024-11-13,504304,1,1001157
xn4jkbnk3om0,804963,2025-03-20,512466,6,1000475
trommragns5p,801598,2025-01-08,508470,1,1000457
l932shct04il,808186,2024-05-27,519750,3,1000630
ouyh3gnyl215,808138,2025-02-19,516253,7,1000328
4o3kw9skhs6h,809804,2023-08-23,505890,8,1000759
t9gln5jhu802,800849,2024-11-08,515494,6,1000105
l36txm9v45dh,802303,2024-11-05,513505,3,1004264
0uukz3tjka7d,800103,2024-09-06,504223,5,1000538
q2te06ibfff5,809220,2024-10-18,513372,7,1004081
t85ngvm3438b,804850,2025-02-25,509156,2,1003732
fyu6c2w6myf7,805627,2025-01-05,510942,2,1003156
7gz84e8sypon,806118,2024-08-18,502663,9,1002440
j7q9s9tdazcp,801634,2024-08-12,518478,8,1001805
9ax2tedn3vcq,803491,2025-03-16,507209,2,1000648
amczhrxn12lv,803308,2025-02-25,502908,2,1004552
n965kepv0jnl,808566,2025-02-25,513090,7,1004919
264rjb2ar8fk,805551,2024-12-23,501329,1,1001270
icnjwgp7q6je,808544,2024-11-03,519368,10,1002984
0y2iav6ep73s,807878,2024-10-20,502861,2,1004549
93npyddw0gf4,807094,2025-01-31,513279,5,1003100
ivj2pzeze0rk,804788,2024-09-02,509080,1,1003532
etk8jrspjb68,804936,2024-06-28,504019,2,1002312
2i4hwjkyhv7p,800251,2024-09-23,508346,10,1004490
f5o5a211xxln,807332,2024-03-24,512890,7,1000898
mt0bzsnel2tz,801537,2024-11-08,505376,2,1002947
btko6uqrt9jv,800017,2024-03-02,505927,9,1004479
kavfxjlpkkv8,806678,2025-02-22,516714,5,1000439
og2a7wpdwfon,808242,2024-04-06,516951,6,1003400
ks180yhxuwu0,808408,2024-09-01,501388,7,1001405
troy1jn2pxnm,803310,2024-09-16,503605,3,1003319
95vunqzs43o2,801877,2023-08-24,512688,8,1001058
56nyfcv3tf0d,804716,2024-11-13,519249,6,1004957
jnmxft3ppy8g,806445,2025-01-02,505065,4,1000633
f5zipydpg1l9,805046,2025-03-13,516653,3,1003845
96sd754jxgup,809639,2024-10-30,509240,1,1003748
k0q18mi9n9ax,801892,2025-01-24,518224,8,1004858
argpg0rl7ute,804188,2024-04-13,506911,9,1000048
rwtg3ellh9fr,807301,2024-09-03,519830,7,1001582
nip27mpqo90c,803280,2025-01-03,502814,1,1002126
kazmkw7109kl,802675,2024-11-24,519587,10,1002186
aon580a7spi3,807922,2025-02-22,503279,3,1002978
7a8jp7gxk8ga,800151,2023-09-26,516736,1,1000088
w3n6bejfbu0y,805171,2025-01-06,510885,4,1002839
p2f86ms6m8x9,807640,2024-10-14,512117,10,1001808
5xlpb52p9m85,800696,2023-10-11,506510,8,1003075
tz2xg5cjof9a,800501,2024-11-07,513277,5,1000609
7hgvdpyoo6cb,801437,2024-09-02,517636,2,1002134
8h0vd0ed1a4h,806011,2024-10-28,502545,5,1002167
4vw3olrlbvxq,801846,2024-08-19,513284,7,1003306
mhr2fz57w2is,807034,2025-04-07,513570,2,1003555
gnyeyvnye5y5,807939,2024-07-26,509184,5,1003213
0beakkuk6poj,809863,2024-12-19,514707,5,1003621
24bwl5d0hon9,808196,2023-09-08,511611,9,1002158
cai61xw65ce9,807256,2023-12-29,501506,1,1003250
mapuv1iyecyt,806674,2025-04-03,509147,3,1001858
hqtir60c4tcf,807348,2023-12-15,504726,9,1003365
inm1hls4cz9k,808552,2024-10-09,513653,10,1004858
670y749r6hge,808883,2025-04-07,514350,4,1003489
u947jdsls1gb,809594,2024-08-26,518087,7,1003340
905ul7s8si20,802850,2024-05-28,518484,6,1001068
3kt6i1ledk3j,806379,2024-05-13,512929,5,1004617
m1lakpnmta35,800697,2025-01-13,501268,2,1003429
7fhx4j4e3yse,802750,2024-08-30,519946,9,1003400
5trenztb7lt2,803394,2024-11-18,508780,8,1002926
jx2qln6nf2h0,804017,2025-02-13,514939,7,1002483
gjmu7yf7jtpy,805653,2023-03-31,500689,3,1000500
h8amyemcp7p8,802245,2024-03-16,504178,8,1001347
6lh0p4bmqgqz,803258,2025-01-17,506264,6,1002694
e35jqclbrk7g,804757,2024-12-04,509844,3,1000030
4wss07xfj2hx,801695,2024-09-14,517540,7,1002479
wr2ylptxt80k,802569,2024-03-21,503717,5,1003448
hzduq8b26loo,807574,2025-01-25,517776,3,1003190
ovaov15vtoj8,802150,2024-11-17,518212,3,1003810
3i0qkdzkc009,802889,2024-08-15,511660,2,1002895
